id,title,original_title,original_language,overview,budget,revenue,runtime,release_date,genres,popularity,vote_average,vote_count
216794,Men of Means,Men of Means,en,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide whether to continue in complacent servitude as the collection muscle for a vicious Brooklyn mobster, or to put behind him the vagaries of his youth and look for that window of opportunity that will provide a better life for him and his wholly dependant brother Joey.",0.0,0.0,80.0,,"['Drama', 'Action']",0.022078,0.0,0.0
49914,W.C. Fields and Me,W.C. Fields and Me,en,"Film biography of actor-comedian W.C. Fields, concentrating on his years in Hollywood and his relationship with aspiring actress Caroltta Monti.",0.0,0.0,111.0,1976-03-31,['Drama'],0.255053,8.0,1.0
27201,Corvette Summer,Corvette Summer,en,"Ken loves to design and build exotic cars. When the High School shop class project car, a fully tricked out dream Corvette, is stolen, he begins searching for it. His search leads him to Las Vegas, where Vanessa, a teenaged prostitute wannabe, helps him try to track it down.",0.0,15500000.0,105.0,1978-06-02,"['Action', 'Adventure', 'Comedy']",5.695908,5.5,16.0
45109,Between Sheets,Entre Lençóis,pt,"Two strangers meet in a nightclub and end up spending the night together in a hotel. Roberto has just came out of a failed relationship and Paula wants to enjoy her last moments of freedom before getting married the next day. After making a pact of sincerity, they spend a night filled with interesting conversations and passion.",0.0,0.0,88.0,2008-12-05,['Romance'],0.44424,5.6,10.0
5519,Finders Killers,"Se t'incontro, t'ammazzo",it,A farmer returns home from the forest to find his family butchered. He decides to hunt down the murderers.,0.0,0.0,92.0,1971-03-27,['Western'],0.000112,0.0,0.0
19158,Graveyard Shift,Graveyard Shift,en,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",10500000.0,11582891.0,89.0,1990-10-26,"['Drama', 'Horror']",4.668541,4.5,52.0
41714,The Beautiful Country,The Beautiful Country,en,"After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live.",0.0,0.0,137.0,2004-03-13,['Drama'],1.052618,6.3,10.0
119637,He Who Must Die,Celui qui doit mourir,en,"Greece, in the 1920's, is occupied by the Turks. The country is in turmoil with entire villages uprooted. The site of the movie is a Greek village that conducts a passion play each year. The leading citizens of the town, under the auspices of the Patriarch, choose those that will play the parts in the Passion. A stuttering shepherd is chosen to play Jesus. The town butcher (who wanted to be Jesus) is chosen as Judas. The town prostitute is chosen as Mary Magdalene. The rest of the disciples are also chosen. As the movie unfolds, the Passion Play becomes a reality. A group of villagers, uprooted by the war and impoverished, arrive at the village led by their priest. The wealthier citizens of the town want nothing with these people and manipulate a massacre. In the context of the 1920's each of the characters plays out their biblical role in actuality.",0.0,0.0,122.0,1957-05-03,['Drama'],0.765704,4.5,5.0
259999,Keep On Keepin’ On,Keep On Keepin’ On,en,"Eighty-nine year old trumpeting legend Clark Terry has mentored jazz wonders like Miles Davis and Quincy Jones, but Terry’s most unlikely friendship is with Justin Kauflin, a 23-year-old blind piano player with uncanny talent, but debilitating nerves. As Justin prepares for the most pivotal moment in his budding career, Terry’s ailing health threatens to end his own.",0.0,0.0,86.0,2014-08-08,['Documentary'],0.804915,6.9,6.0
72850,Babes in Toyland,Babes in Toyland,en,Everyone's favorite nursery rhyme characters come magically and musically to life in this animated adventure based on the classic holiday tale.,0.0,0.0,74.0,1997-01-01,"['Animation', 'Family']",0.197168,4.8,5.0
193650,Heathcliff: The Movie,Heathcliff: The Movie,en,"One rainy day, Heathcliff babysits and recounts old stories while his nephews are relucatantly forced to listen.",0.0,0.0,73.0,1986-01-17,"['Comedy', 'Family', 'Animation']",0.000308,7.0,1.0
62684,Snowman's Land,Snowman's Land,de,"When the wife of a crime boss is accidentally killed, the hit man who was hired to protect the remote house in which she was living tries to keep her death under wraps. Fearing vengeance from the gangster, he's soon locked in a fight for survival.",0.0,0.0,0.0,2010-09-19,"['Thriller', 'Comedy', 'Crime']",0.354054,5.6,6.0
18387,Big Wednesday,Big Wednesday,en,"Three 1960s California surfers fool around, drift apart and reunite years later to ride epic waves.",11000000.0,0.0,120.0,1978-05-26,['Drama'],11.589692,6.8,47.0
1487,Hellboy,Hellboy,en,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.",66000000.0,99318987.0,122.0,2004-04-02,"['Fantasy', 'Action', 'Science Fiction']",13.206854,6.5,2278.0
39979,The Big Racket,Il grande racket,it,"Nico Palmieri is a police inspector who battles against hoodlums terrorising a sleepy Italian village, extorting cash from the locals.",0.0,0.0,104.0,1976-08-12,"['Action', 'Thriller', 'Foreign']",0.681936,5.5,3.0
55727,Making the Grade,Making the Grade,en,"Lazy preppie Palmer Woodrow hires street-smart Eddie Keaton to go to school for him while he lives it up in Europe. Eddie falls in love with preppie gal Tracey, upsetting Biff, the Hoover Academy bully. When his bookie from the old neighborhood, Dice, comes to collect on Eddie's gambling debts and Palmer returns early from Europe, the the scheme slowly starts to unravel. Soon, Eddie can't even tell whose side he's really on.",0.0,0.0,105.0,1984-05-18,"['Comedy', 'Romance']",0.411365,5.8,9.0
277967,Life Eternal,Das ewige Leben,de,A thriller crime comedy directed by Wolfgang Murnberger.,0.0,0.0,123.0,2015-03-05,"['Comedy', 'Crime', 'Thriller']",5.339649,7.1,29.0
85242,Underworld,Underworld,en,"A crook sets out to get revenge on the thugs who hurt his father in this bloody noir-style crime drama. After being released from prison, Johnny Crown (Denis Leary) goes after Frank (Joe Mantegna), one of the mobsters involved in a series of Father's Day killings. But Johnny isn't certain Frank is responsible for his father's injuries and seeks help from a sex therapist (Annabella Sciorra) to make sure he's got the right man.",0.0,0.0,95.0,1996-06-01,"['Drama', 'Action', 'Comedy', 'Thriller']",0.005555,6.0,1.0
152938,National Geographic: Hitler's Stealth Fighter,National Geographic: Hitler's Stealth Fighter,en,"In the final months of World War II, American troops discovered a top-secret facility in Germany with an advanced batwing-shaped jet fighter. If Nazi engineers had had more time, would this jet have ultimately changed the outcome of the war? In this National Geographic documentary they rebuild a jet discovered in a top-secret German facility during the final months of World War II - the Horten 229.",0.0,0.0,0.0,2009-01-01,['Documentary'],0.006884,0.0,0.0
318973,Welcome to Leith,Welcome to Leith,en,"In September 2012, the tiny prairie town of Leith, North Dakota, saw its population of 24 grow by one. Trouble had come to town.",0.0,0.0,85.0,2015-09-09,"['Thriller', 'Crime', 'Documentary']",2.072847,6.4,26.0
38510,How to Make a Monster,How to Make a Monster,fr,"Video game developer Clayton Software enlists the talents of a misfit group of programmers to develop the scariest computer combat game: EVILUTION. With four weeks to bring the game to market and a million-dollar bonus on the line, they utilize a telemetry suit to render a 3-D version of the onscreen player. But when a power surge gives the hard drive a mind of its own, the suit comes to life to play the game for real and the programming tam find themselves in the middle of a chilling virtual nightmare beyond their wildest imagination.",0.0,0.0,91.0,2001-10-14,"['TV Movie', 'Horror', 'Science Fiction', 'Thriller']",1.372241,4.0,11.0
250784,Concerning Violence,Om våld,sv,"Concerning Violence is based on newly discovered, powerful archival material documenting the most daring moments in the struggle for liberation in the Third World, accompanied by classic text from The Wretched of the Earth by Frantz Fanon.",0.0,0.0,85.0,2014-01-17,['Documentary'],0.083801,7.5,2.0
44323,Belle of the Yukon,Belle of the Yukon,en,"Left by a con man (Randolph Scott), a dancer (Gypsy Rose Lee) finds him in gold-rush Alaska running an honest casino/dance hall.",0.0,0.0,83.0,1944-12-27,"['Drama', 'Action', 'Comedy', 'Western', 'Music']",0.036946,0.0,0.0
48591,The Oyster Princess,Die Austernprinzessin,de,"A pampered American oyster tycoon decides to buy a husband for his daughter, but things don’t go quite as planned. Along the way there are mishaps, misunderstandings and a foxtrot sequence that must be seen to be believed.",0.0,0.0,60.0,1919-06-16,['Comedy'],0.352892,7.4,11.0
103578,Prey,Prey,en,"The day after a weird green light is seen in the English sky, a strange young man stops at the country home of two lesbian housemates. It turns out that the man is an alien, and a hungry one",0.0,0.0,85.0,1977-10-05,"['Horror', 'Science Fiction', 'Foreign']",0.952106,5.0,2.0
73823,Sidewalk Stories,Sidewalk Stories,en,"A street artist (Charles Lane) rescues a baby girl (Nicole Alysia) after her father was murdered. The artist then sets off to find the mother, but has to first learn how to care for the child. Ultimately he ends up in a horse drawn chase of the murderers.",0.0,0.0,97.0,1989-09-15,['Comedy'],0.078252,7.0,2.0
116988,Cadena perpetua,Cadena perpetua,es,"""El Tarzan"" Lira is an ex-convict who decides to give up his criminal past and reform his life. However, a corrupt policeman blackmails him leaving ""El Tarzan"" no other option but to continue committing robberies. Adapting the genre conventions of the film noir to the Mexican context, Ripstein's film focuses on Mexican police corruption and questions the judicial system.",0.0,0.0,95.0,1979-08-09,"['Crime', 'Drama', 'Thriller']",1.087147,7.3,6.0
